Title,City,Name,Skill
Information Security Senior Specialist,Cairo,Xceed Contact Center,Engineering
Information Security Senior Specialist,Cairo,Xceed Contact Center,Computer Engineering
Information Security Senior Specialist,Cairo,Xceed Contact Center,Information Security
Information Security Senior Specialist,Cairo,Xceed Contact Center,Information Technology (IT)
Information Security Senior Specialist,Cairo,Xceed Contact Center,Security
Information Security Senior Specialist,Cairo,Xceed Contact Center,SOC
Information Security Senior Specialist,Cairo,Xceed Contact Center,Penetration Testing
Information Security Senior Specialist,Cairo,Xceed Contact Center,Penteration
Java Developer.,Cairo,Ejada,Java
Java Developer.,Cairo,Ejada,Software
Software Sales Account Manager,Cairo,Roaya,Cloud Solutions
Software Sales Account Manager,Cairo,Roaya,Information Technology (IT)
Software Sales Account Manager,Cairo,Roaya,Cloud
Software Sales Account Manager,Cairo,Roaya,Sales
Software Sales Account Manager,Cairo,Roaya,Microsoft
Software Sales Account Manager,Cairo,Roaya,Engineering
Software Sales Account Manager,Cairo,Roaya,Computer Science
Software Sales Account Manager,Cairo,Roaya,IT
Software Sales Account Manager,Cairo,Roaya,IaaS
Software Sales Account Manager,Cairo,Roaya,Software
Software Sales Account Manager,Cairo,Roaya,Solutions
Software Sales Account Manager,Cairo,Roaya,English
Software Sales Account Manager,Cairo,Roaya,Computer Engineering
Software Sales Account Manager,Cairo,Roaya,Customer Service
Software Sales Account Manager,Cairo,Roaya,Customer Support
Software Sales Account Manager,Cairo,Roaya,Sales Skills
Software Sales Account Manager,Cairo,Roaya,Sales Target
Software Sales Account Manager,Cairo,Roaya,Communication
Software Sales Account Manager,Cairo,Roaya,Management
Software Sales Account Manager,Cairo,Roaya,Skills
Software Sales Account Manager,Cairo,Roaya,Telecom Engineering
"SAP Consultant "" business One""",Alexandria,Egast,Analysis
"SAP Consultant "" business One""",Alexandria,Egast,ABAP
"SAP Consultant "" business One""",Alexandria,Egast,business
"SAP Consultant "" business One""",Alexandria,Egast,Computer Science
"SAP Consultant "" business One""",Alexandria,Egast,Data Analysis
"SAP Consultant "" business One""",Alexandria,Egast,Consulting
"SAP Consultant "" business One""",Alexandria,Egast,Information Technology (IT)
"SAP Consultant "" business One""",Alexandria,Egast,SAP
"SAP Consultant "" business One""",Alexandria,Egast,Software
Digital Marketing Specialist,Cairo,Aliaict,Marketing
Digital Marketing Specialist,Cairo,Aliaict,Digital Marketing
Digital Marketing Specialist,Cairo,Aliaict,Graphic Design
Digital Marketing Specialist,Cairo,Aliaict,Social Media
Digital Marketing Specialist,Cairo,Aliaict,E-Marketing
Digital Marketing Specialist,Cairo,Aliaict,SEO
Digital Marketing Specialist,Cairo,Aliaict,Google Analytics
Software Development Team Leader (Java & Angular),Cairo,softprograms,Angular
Software Development Team Leader (Java & Angular),Cairo,softprograms,Java
Software Development Team Leader (Java & Angular),Cairo,softprograms,Spring Boot
Software Development Team Leader (Java & Angular),Cairo,softprograms,Spring MVC
Software Development Team Leader (Java & Angular),Cairo,softprograms,Hibernate
Software Development Team Leader (Java & Angular),Cairo,softprograms,Maven
Software Development Team Leader (Java & Angular),Cairo,softprograms,JSON
Software Development Team Leader (Java & Angular),Cairo,softprograms,JavaScript
Software Development Team Leader (Java & Angular),Cairo,softprograms,HTML5
Software Development Team Leader (Java & Angular),Cairo,softprograms,CSS3
Software Development Team Leader (Java & Angular),Cairo,softprograms,jQuery
Software Development Team Leader (Java & Angular),Cairo,softprograms,SQL
Software Development Team Leader (Java & Angular),Cairo,softprograms,Software Development
Software Development Team Leader (Java & Angular),Cairo,softprograms,Web Development
Software Development Team Leader (Java & Angular),Cairo,softprograms,Agile
Software Development Team Leader (Java & Angular),Cairo,softprograms,Git
Senior React Developer,Cairo,Arabian Advanced Systems,Computer Science
Senior React Developer,Cairo,Arabian Advanced Systems,Information Technology (IT)
Senior React Developer,Cairo,Arabian Advanced Systems,Software Development
Senior React Developer,Cairo,Arabian Advanced Systems,React
Senior React Developer,Cairo,Arabian Advanced Systems,javaScript
Senior React Developer,Cairo,Arabian Advanced Systems,CSS
Senior React Developer,Cairo,Arabian Advanced Systems,Git
Senior React Developer,Cairo,Arabian Advanced Systems,HTML5
Senior React Developer,Cairo,Arabian Advanced Systems,Design
Senior React Developer,Cairo,Arabian Advanced Systems,CSS3
Senior React Developer,Cairo,Arabian Advanced Systems,APIs
Senior React Developer,Cairo,Arabian Advanced Systems,Redux
Senior React Developer,Cairo,Arabian Advanced Systems,React.js
Senior React Developer,Cairo,Arabian Advanced Systems,JSON
Senior React Developer,Cairo,Arabian Advanced Systems,Software Engineering
Online Live Support Senior Specialist,Cairo,Network International -E...,Computer Science
Online Live Support Senior Specialist,Cairo,Network International -E...,ITIL
Online Live Support Senior Specialist,Cairo,Network International -E...,SQL
Java Spring Boot Developer,Cairo,DX Republic,computer
Java Spring Boot Developer,Cairo,DX Republic,back-end
Java Spring Boot Developer,Cairo,DX Republic,Computer Science
Java Spring Boot Developer,Cairo,DX Republic,Information Technology (IT)
Java Spring Boot Developer,Cairo,DX Republic,Java
Java Spring Boot Developer,Cairo,DX Republic,Java Spring
Java Spring Boot Developer,Cairo,DX Republic,Spring
Java Spring Boot Developer,Cairo,DX Republic,Back-End Development
Java Spring Boot Developer,Cairo,DX Republic,JavaScript
Java Spring Boot Developer,Cairo,DX Republic,Web Services
Java Spring Boot Developer,Cairo,DX Republic,XML
Java Spring Boot Developer,Cairo,DX Republic,Open XML
Java Spring Boot Developer,Cairo,DX Republic,JSON
Java Spring Boot Developer,Cairo,DX Republic,spring Framework
Java Spring Boot Developer,Cairo,DX Republic,Spring Core
Java Spring Boot Developer,Cairo,DX Republic,Software Development
Software Business Analyst,Cairo,softprograms,Agile
Software Business Analyst,Cairo,softprograms,Business Analysis
Software Business Analyst,Cairo,softprograms,Communication skills
Software Business Analyst,Cairo,softprograms,Information Technology (IT)
Software Business Analyst,Cairo,softprograms,Microsoft Office
Software Business Analyst,Cairo,softprograms,Software Development
Embedded Hardware Senior Engineer,Cairo,Samaya Electronics Egypt...,Computer Hardware
Embedded Hardware Senior Engineer,Cairo,Samaya Electronics Egypt...,Computer Science
Embedded Hardware Senior Engineer,Cairo,Samaya Electronics Egypt...,embedded
Embedded Hardware Senior Engineer,Cairo,Samaya Electronics Egypt...,embedded hardware
Embedded Hardware Senior Engineer,Cairo,Samaya Electronics Egypt...,engineer
Embedded Hardware Senior Engineer,Cairo,Samaya Electronics Egypt...,Engineering
Senior Full Stack Developer (.NET Core & Angular),Cairo,softprograms,.Net
Senior Full Stack Developer (.NET Core & Angular),Cairo,softprograms,CSS3
Senior Full Stack Developer (.NET Core & Angular),Cairo,softprograms,Git
Senior Full Stack Developer (.NET Core & Angular),Cairo,softprograms,HTML5
Senior Full Stack Developer (.NET Core & Angular),Cairo,softprograms,Information Technology (IT)
Senior Full Stack Developer (.NET Core & Angular),Cairo,softprograms,JavaScript
Senior Full Stack Developer (.NET Core & Angular),Cairo,softprograms,jQuery
Senior Full Stack Developer (.NET Core & Angular),Cairo,softprograms,Software Development
Senior Full Stack Developer (.NET Core & Angular),Cairo,softprograms,Web Development
Senior Full Stack Developer (.NET Core & Angular),Cairo,softprograms,SQL
Senior Full Stack Developer (.NET Core & Angular),Cairo,softprograms,Angular
Senior Software Testing Engineer,Cairo,softprograms,ISTQB
Senior Software Testing Engineer,Cairo,softprograms,Quality Assurance
Senior Software Testing Engineer,Cairo,softprograms,Software Engineering
Senior Software Testing Engineer,Cairo,softprograms,Testing
Senior Software Testing Engineer,Cairo,softprograms,Automation Testing
Senior Software Testing Engineer,Cairo,softprograms,OWASP
Senior Software Testing Engineer,Cairo,softprograms,SQL
Senior Software Testing Engineer,Cairo,softprograms,Performance Testing
Senior Software Testing Engineer,Cairo,softprograms,Quality Management
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,Angular
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,Java
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,Spring Boot
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,Spring MVC
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,Hibernate
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,Maven
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,JSON
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,JavaScript
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,HTML5
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,CSS3
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,jQuery
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,SQL
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,Software Development
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,Web Development
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,Agile
Senior java Full Stack Developer (Spring Boot & Angular),Cairo,softprograms,Git
Junior Web Developer - Full Stack,Cairo,EEC Group,Computer Science
Junior Web Developer - Full Stack,Cairo,EEC Group,Information Technology (IT)
Junior Web Developer - Full Stack,Cairo,EEC Group,jQuery
Junior Web Developer - Full Stack,Cairo,EEC Group,PHP
Junior Web Developer - Full Stack,Cairo,EEC Group,Software Development
Junior Web Developer - Full Stack,Cairo,EEC Group,Web Development
Junior Web Developer - Full Stack,Cairo,EEC Group,HTML
Junior Web Developer - Full Stack,Cairo,EEC Group,JavaScript
Junior Web Developer - Full Stack,Cairo,EEC Group,SQL
Junior Web Developer - Full Stack,Cairo,EEC Group,MVC
Junior Web Developer - Full Stack,Cairo,EEC Group,HTML5
Junior Web Developer - Full Stack,Cairo,EEC Group,CSS
SEO Specialist,Dakahlia,Kian Alraqmih,E-Commerce
SEO Specialist,Dakahlia,Kian Alraqmih,E-Marketing
SEO Specialist,Dakahlia,Kian Alraqmih,Google Analytics
SEO Specialist,Dakahlia,Kian Alraqmih,Marketing
SEO Specialist,Dakahlia,Kian Alraqmih,Research
SEO Specialist,Dakahlia,Kian Alraqmih,SEO
SEO Specialist,Dakahlia,Kian Alraqmih,Search Engine
SEO Specialist,Dakahlia,Kian Alraqmih,WordPress
SEO Specialist,Dakahlia,Kian Alraqmih,Social Media
SEO Specialist,Dakahlia,Kian Alraqmih,Communication skills
Network Instructor1,Giza,MICA,CCNA
Network Instructor1,Giza,MICA,Cisco
Network Instructor1,Giza,MICA,Cisco CCNA
Network Instructor1,Giza,MICA,Computer Science
Network Instructor1,Giza,MICA,Electronics
Network Instructor1,Giza,MICA,Engineering
Network Instructor1,Giza,MICA,firewalls
Network Instructor1,Giza,MICA,Information Technology (IT)
Network Instructor1,Giza,MICA,Networking
Network Instructor1,Giza,MICA,Teaching
Network Instructor1,Giza,MICA,Training
Network Instructor1,Giza,MICA,Security
Network Instructor1,Giza,MICA,MCSA
Network Instructor1,Giza,MICA,PC Troubleshooting
Technical Business Analyst and Project Manager,Cairo,acwme,ecommerce
Technical Business Analyst and Project Manager,Cairo,acwme,magento 2
Technical Business Analyst and Project Manager,Cairo,acwme,Magento
Technical Business Analyst and Project Manager,Cairo,acwme,Business Analytics
Technical Business Analyst and Project Manager,Cairo,acwme,UX Design
Technical Business Analyst and Project Manager,Cairo,acwme,E-Commerce
Technical Business Analyst and Project Manager,Cairo,acwme,Commerce
Technical Business Analyst and Project Manager,Cairo,acwme,Digital Sales
Technical Business Analyst and Project Manager,Cairo,acwme,Content
Technical Business Analyst and Project Manager,Cairo,acwme,English
Technical Business Analyst and Project Manager,Cairo,acwme,Communication skills
Technical Business Analyst and Project Manager,Cairo,acwme,Business Development
Technical Business Analyst and Project Manager,Cairo,acwme,business
Technical Business Analyst and Project Manager,Cairo,acwme,Business Administration
Technical Business Analyst and Project Manager,Cairo,acwme,Business Analysis
Technical Business Analyst and Project Manager,Cairo,acwme,Business Planning
Technical Business Analyst and Project Manager,Cairo,acwme,Software
Technical Business Analyst and Project Manager,Cairo,acwme,Sales
Technical Business Analyst and Project Manager,Cairo,acwme,Analysis
Technical Business Analyst and Project Manager,Cairo,acwme,Information Analysis
Technical Business Analyst and Project Manager,Cairo,acwme,Flowcharts
Technical Business Analyst and Project Manager,Cairo,acwme,User Experience (UX)
Technical Business Analyst and Project Manager,Cairo,acwme,Graphical User Interface
Technical Business Analyst and Project Manager,Cairo,acwme,User Flows
Technical Business Analyst and Project Manager,Cairo,acwme,User Testing
Technical Business Analyst and Project Manager,Cairo,acwme,Architecture
Technical Business Analyst and Project Manager,Cairo,acwme,Information Technology (IT)
Technical Business Analyst and Project Manager,Cairo,acwme,Project Management
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Engineering
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Administration
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Admin
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Office Management
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Microsoft Office
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Secretary
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Mechanical Engineering
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Electrical Engineering
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Civil Engineering
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Computer Science
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Business Administration
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,English
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Information Technology (IT)
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Management
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Personal Assistant
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Architecture
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,HVAC
Assistant Director of Engineering,Cairo,Four Seasons Hotels and ...,Maintenance
